Year,Location,Area,Rainfall,Temperature,Soil type,Irrigation,yeild,Humidity,Crops,price,Season
2013,Mangalore,15114.0,2746.2,26.805430463576158,Laterite,Drip,841.0,56.6,Pepper,200000.0,Rabi
2014,Mangalore,16224.0,2746.2,26.559801324503308,Laterite,Drip,3550.0,55.5,Pepper,4847.0,Rabi
2015,Mangalore,17095.0,2746.2,27.38796052631579,Laterite,Drip,109.0,58.5,Pepper,51239.0,Rabi
2016,Mangalore,17512.0,3360.0,26.966887417218544,Laterite,Drip,3368.0,59.5,Pepper,216396.0,Rabi
2017,Mangalore,17587.0,3360.0,26.939470198675497,Laterite,Basin,3671.0,55.0,Pepper,2644.0,Rabi
2018,Mangalore,17771.0,3360.0,27.322251655629138,Laterite,Basin,2404.0,53.0,Pepper,44235.0,Rabi
2004,Mangalore,17825.0,3605.4,26.842781456953638,Laterite,Basin,2805.0,53.5,Pepper,203317.0,Rabi
2005,Mangalore,3147.0,3605.4,26.357152317880793,Laterite,Basin,2331.0,52.5,Pepper,2134.0,Rabi
2006,Mangalore,2578.0,3605.4,26.17781456953642,Laterite,Basin,2088.0,56.0,Pepper,45186.0,Rabi
2007,Mangalore,1591.0,3512.4,26.039473684210527,Laterite,Basin,2628.0,57.0,Pepper,238542.0,Rabi
2008,Mangalore,1298.0,3512.4,26.797682119205298,Laterite,Basin,1939.0,57.5,Pepper,1516.0,Rabi
2009,Kodagu,4.0,3512.4,23.782052980132452,Laterite,Basin,1871.0,57.0,Arecanut,200000.0,Rabi
2010,Kodagu,1122.0,3296.0,22.83675496688742,Laterite,Basin,1868.0,55.0,Arecanut,4847.0,Rabi
2011,Kodagu,917.0,3296.0,23.47381578947368,Laterite,Basin,127919.0,56.0,Arecanut,51239.0,Rabi
2012,Kodagu,819.0,3296.0,23.665695364238413,Laterite,Basin,75340.0,54.0,Arecanut,216396.0,Rabi
2013,Kodagu,619.0,3550.0,23.586953642384106,Laterite,Basin,29170.0,58.0,Arecanut,2644.0,Rabi
2014,Kodagu,391.0,3550.0,23.19549668874172,Laterite,Basin,1901.0,58.0,Arecanut,44235.0,Rabi
2015,Kodagu,211.0,3550.0,24.51532894736842,Laterite,Basin,972.0,59.0,Arecanut,203317.0,Rabi
2016,Kodagu,153.0,3654.0,24.15496688741722,Laterite,Basin,874.0,50.0,Arecanut,2134.0,Rabi
2017,Kodagu,111.0,3654.0,23.824966887417215,Laterite,Basin,592.0,54.0,Arecanut,45186.0,Rabi
2018,Kodagu,76.0,3654.0,24.58523178807947,Laterite,Basin,864.0,53.0,Arecanut,238542.0,Rabi
2019,Kodagu,53.0,233.0,24.42842105263158,Laterite,Basin,5373.0,52.0,Arecanut,1516.0,Rabi
2004,Kodagu,2688.0,233.0,23.847748344370864,Laterite,Basin,6589.0,51.0,Arecanut,57259.0,Rabi
2005,Kodagu,2311.0,233.0,22.9553642384106,Laterite,Basin,5107.0,57.0,Arecanut,234779.0,Rabi
2006,Kodagu,2188.0,234.0,23.028476821192054,Laterite,Basin,5518.0,57.0,Arecanut,1493.0,Rabi
2007,Kodagu,1998.0,234.0,22.75756578947368,Laterite,Basin,4912.0,60.0,Arecanut,64409.0,Rabi
2008,Kodagu,2006.0,234.0,23.42211920529801,Laterite,Basin,3830.0,57.0,Ginger,249978.0,Rabi
2009,Kodagu,2034.0,3105.0,23.782052980132452,Laterite,Basin,4.0,57.0,Ginger,637.0,Rabi
2010,Kodagu,2035.0,3105.0,22.83675496688742,Laterite,Basin,9.0,54.0,Ginger,43311.0,Rabi
2011,Kodagu,2074.0,3105.0,23.47381578947368,Laterite,Basin,12.0,54.5,Ginger,24848.0,Rabi
2012,Kodagu,2127.0,236.0,23.665695364238413,Laterite,Basin,2089.0,56.6,Ginger,761.0,Rabi
2013,Mysuru,2090.0,236.0,23.848278145695367,Laterite,Basin,2810.0,55.5,Ginger,45608.0,Rabi
2014,Mysuru,2059.0,2903.1,23.697880794701987,Laterite,Basin,841.0,58.5,Ginger,234581.0,Rabi
2015,Mysuru,2050.0,2903.1,24.545723684210525,Laterite,Basin,3550.0,59.5,Ginger,646.0,Rabi
2016,Mysuru,1865.0,2903.1,24.30298013245033,Laterite,Basin,109.0,55.0,Ginger,43562.0,Rabi
2017,Mysuru,1841.0,2996.6,23.012781456953643,Laterite,Basin,3368.0,53.0,Ginger,200000.0,Rabi
2018,Mysuru,1799.0,2996.6,25.262913907284766,Laterite,Basin,3671.0,53.5,Ginger,4847.0,Rabi
2012,Mysuru,1468.0,2996.6,24.69132450331126,Laterite,Basin,2404.0,52.5,Ginger,51239.0,Rabi
2013,Mysuru,568.0,3522.8,23.848278145695367,Laterite,Basin,2805.0,56.0,Ginger,216396.0,Rabi
2014,Mysuru,407.0,3522.8,23.697880794701987,Laterite,Basin,2331.0,57.0,Ginger,2644.0,Rabi
2015,Mysuru,177.0,3522.8,24.545723684210525,Laterite,Basin,2088.0,57.5,Ginger,44235.0,Rabi
2016,Mysuru,51.0,2903.1,24.30298013245033,Laterite,Basin,2628.0,57.0,Tea,203317.0,Rabi
2017,Mysuru,173.0,2903.1,23.012781456953643,Sandy loam ,Basin,1939.0,55.0,Tea,2134.0,Rabi
2018,Mysuru,201.0,2903.1,25.262913907284766,Sandy loam ,Basin,1871.0,56.0,Tea,45186.0,Rabi
2019,Mysuru,206.0,2996.6,24.66986842105263,Sandy loam ,Basin,1868.0,54.0,Tea,238542.0,Rabi
2004,Mysuru,243.0,2996.6,23.78033112582781,Sandy loam ,Basin,127919.0,58.0,Tea,1516.0,Rabi
2005,Mysuru,123.0,2996.6,21.883046357615893,Sandy loam ,Basin,75340.0,58.0,Tea,57259.0,Rabi
2006,Mysuru,82.0,3522.8,24.02986754966887,Sandy loam ,Spray,29170.0,59.0,Tea,234779.0,Rabi
2007,Mysuru,74.0,3522.8,22.229144736842105,Sandy loam ,Spray,1901.0,50.0,Tea,1493.0,Rabi
2008,Mysuru,18.0,3522.8,22.934701986754966,Sandy loam ,Spray,972.0,54.0,Tea,64409.0,Rabi
2009,Kasaragodu,37.0,3729.8,27.289139072847682,Sandy loam ,Spray,874.0,53.0,Tea,249978.0,Rabi
2010,Kasaragodu,35.0,3729.8,26.519470198675496,Sandy loam ,Spray,592.0,52.0,Tea,637.0,Rabi
2011,Kasaragodu,5974.0,3729.8,26.94815789473685,Sandy loam ,Spray,864.0,51.0,Tea,43311.0,Rabi
2012,Kasaragodu,6631.0,2746.2,26.851655629139074,Sandy loam ,Spray,5373.0,57.0,Tea,24848.0,Rabi
2013,Kasaragodu,6705.0,2746.2,27.2841059602649,Sandy loam ,Spray,6589.0,57.0,Tea,761.0,Rabi
2014,Kasaragodu,5876.0,2746.2,27.075231788079467,Sandy loam ,Spray,5107.0,60.0,Tea,45608.0,Rabi
2015,Kasaragodu,326.0,3360.0,27.812171052631577,Sandy loam ,Spray,5518.0,57.0,Paddy,234581.0,Rabi
2016,Kasaragodu,6470.0,3360.0,27.387814569536427,Sandy loam ,Spray,4912.0,57.0,Paddy,646.0,Rabi
2017,Kasaragodu,6709.0,3360.0,27.373841059602654,Sandy loam ,Spray,3830.0,54.0,Paddy,43562.0,Rabi
2018,Kasaragodu,6186.0,3605.4,27.596887417218543,Sandy loam ,Spray,313547.0,54.5,Paddy,200000.0,Rabi
2011,Kasaragodu,6503.0,3605.4,26.94815789473685,Sandy loam ,Spray,2783.0,56.6,Paddy,4847.0,Rabi
2012,Kasaragodu,5220.0,2903.1,26.851655629139074,Sandy loam ,Spray,1533.0,55.5,Paddy,51239.0,Rabi
2013,Kasaragodu,4677.0,2903.1,27.2841059602649,Sandy loam ,Spray,1647.0,58.5,Paddy,216396.0,Rabi
2014,Kasaragodu,4803.0,2903.1,27.075231788079467,Sandy loam ,Spray,975.0,59.5,Paddy,2644.0,Rabi
2015,Kasaragodu,3739.0,2996.6,27.812171052631577,Sandy loam ,Spray,2.0,55.0,Paddy,44235.0,Rabi
2016,Kasaragodu,3529.0,2996.6,27.387814569536427,Sandy loam ,Spray,836.0,53.0,Paddy,203317.0,Rabi
2017,Kasaragodu,3649.0,2996.6,27.373841059602654,Sandy loam ,Spray,806.0,53.5,Paddy,2134.0,Rabi
2018,Kasaragodu,1374.0,3522.8,27.596887417218543,Sandy loam ,Spray,880.0,52.5,Paddy,45186.0,Rabi
2004,Kasaragodu,933.0,3522.8,27.204635761589408,Sandy loam ,Spray,770.0,56.0,Paddy,238542.0,Rabi
2005,Kasaragodu,345.0,3522.8,26.812715231788076,Sandy loam ,Spray,395.0,57.0,Paddy,1516.0,Rabi
2006,Kasaragodu,29.0,3729.8,26.68258278145695,Sandy loam ,Spray,187.0,57.5,Paddy,200000.0,Rabi
2007,Kasaragodu,11.0,2903.1,26.57723684210526,Sandy loam ,Spray,187.0,57.0,Groundnut,4847.0,Rabi
2008,Kasaragodu,10.0,2903.1,27.12728476821193,Sandy loam ,Spray,121.0,55.0,Groundnut,51239.0,Rabi
2009,Kasaragodu,7.0,2903.1,27.289139072847682,Sandy loam ,Spray,103.0,56.0,Groundnut,216396.0,Rabi
2010,Kasaragodu,10.0,2996.6,26.519470198675496,Sandy loam ,Spray,71.0,54.0,Groundnut,2644.0,Rabi
2011,Kasaragodu,56.0,2996.6,26.94815789473685,Sandy loam ,Spray,3961.0,58.0,Groundnut,44235.0,Rabi
2012,Kasaragodu,68.0,2996.6,26.851655629139074,Sandy loam ,Spray,4247.0,58.0,Groundnut,203317.0,Rabi
2013,Kasaragodu,56.0,3522.8,27.2841059602649,Sandy loam ,Spray,3290.0,59.0,Groundnut,2134.0,Rabi
2014,Kasaragodu,66.0,3522.8,27.075231788079467,Sandy loam ,Spray,3138.0,50.0,Groundnut,45186.0,Rabi
2015,Kasaragodu,55.0,3522.8,27.812171052631577,Sandy loam ,Spray,3423.0,54.0,Groundnut,238542.0,Rabi
2016,Kasaragodu,42.0,3729.8,27.387814569536427,Sandy loam ,Spray,3899.0,53.0,Groundnut,1516.0,Rabi
2017,Kasaragodu,51179.0,3729.8,27.373841059602654,Sandy loam ,Spray,4015.0,52.0,Groundnut,57259.0,Rabi
2018,Raichur,468.0,3729.8,26.39238410596026,Sandy loam ,Spray,4279.0,51.0,Groundnut,234779.0,Rabi
2004,Raichur,11841.0,2746.2,25.963443708609276,Sandy loam ,Spray,4167.0,57.0,Groundnut,1493.0,Rabi
2005,Raichur,50975.0,2746.2,23.6223178807947,Sandy loam ,Spray,4479.0,57.0,Groundnut,64409.0,Rabi
2012,Raichur,206.0,2746.2,26.029668874172184,Sandy loam ,Spray,3699.0,60.0,Groundnut,249978.0,Rabi
2013,Raichur,10922.0,3360.0,24.631390728476823,Sandy loam ,Spray,4904.0,57.0,Blackgram,637.0,Rabi
2014,Raichur,51390.0,3360.0,24.659470198675496,Sandy loam ,Spray,2821.0,57.0,Blackgram,43311.0,Rabi
2015,Raichur,177.0,3360.0,26.743092105263155,Sandy loam ,Spray,3472.0,54.0,Blackgram,24848.0,Rabi
2016,Raichur,10723.0,3605.4,25.4082119205298,Sandy loam ,Spray,3647.0,54.5,Blackgram,761.0,Rabi
2017,Raichur,51709.0,3605.4,25.113112582781458,Sandy loam ,Spray,393.0,56.6,Blackgram,45608.0,Rabi
2018,Raichur,146.0,3605.4,26.39238410596026,Sandy loam ,Drip,167.0,55.5,Blackgram,234581.0,Rabi
2004,Raichur,10910.0,3512.4,25.963443708609276,Sandy loam ,Drip,71.0,58.5,Blackgram,646.0,Rabi
2005,Raichur,51355.0,3512.4,23.6223178807947,Black,Drip,52.0,59.5,Blackgram,43562.0,Rabi
2006,Raichur,160.0,3512.4,25.26403973509934,Black,Drip,313547.0,55.0,Blackgram,200000.0,Rabi
2007,Raichur,10912.0,3296.0,24.634144736842106,Black,Drip,2783.0,53.0,Blackgram,4847.0,Rabi
2008,Raichur,51353.0,3296.0,25.826092715231784,Black,Drip,1533.0,53.5,Blackgram,51239.0,Rabi
2009,Raichur,142.0,3296.0,26.154966887417217,Black,Drip,1647.0,52.5,Blackgram,216396.0,Rabi
2010,Raichur,10505.0,3550.0,25.33370860927152,Black,Drip,975.0,56.0,Blackgram,2644.0,Rabi
2011,Raichur,51040.0,3550.0,26.181118421052634,Black,Drip,2.0,59.5,Blackgram,44235.0,Rabi
2012,Raichur,154.0,3550.0,26.029668874172184,Black,Drip,836.0,55.0,Blackgram,203317.0,Rabi
2013,Raichur,10318.0,3654.0,24.631390728476823,Black,Drip,806.0,53.0,Cashew,2134.0,Rabi
2014,Raichur,48083.0,3654.0,24.659470198675496,Black,Drip,880.0,53.5,Cashew,45186.0,Rabi
2015,Raichur,143.0,3654.0,26.743092105263155,Black,Drip,770.0,52.5,Cashew,238542.0,Rabi
2016,Raichur,9283.0,233.0,25.4082119205298,Black,Drip,395.0,56.0,Cashew,1516.0,Rabi
2017,Raichur,47200.0,233.0,25.113112582781458,Black,Drip,187.0,57.0,Cashew,57259.0,Rabi
2018,Raichur,158.0,233.0,26.39238410596026,Black,Drip,187.0,57.5,Cashew,234779.0,Rabi
2019,Raichur,8982.0,234.0,26.530197368421053,Black,Drip,121.0,57.0,Cashew,1493.0,Rabi
2004,Raichur,46990.0,234.0,25.963443708609276,Black,Drip,103.0,55.0,Cashew,64409.0,Rabi
2013,Gulbarga,103.0,234.0,23.3658940397351,Black,Drip,71.0,56.0,Cashew,249978.0,Rabi
2014,Gulbarga,8239.0,3105.0,23.745960264900663,Black,Drip,3961.0,54.0,Cashew,637.0,Rabi
2015,Gulbarga,44563.0,3105.0,26.354013157894737,Black,Drip,4247.0,58.0,Cashew,43311.0,Rabi
2016,Gulbarga,96.0,3105.0,23.655562913907282,Black,Drip,3290.0,58.0,Cashew,24848.0,Rabi
2017,Gulbarga,6949.0,236.0,24.32682119205298,Black,Drip,3138.0,59.0,Cashew,761.0,Rabi
2018,Gulbarga,44663.0,236.0,25.177284768211916,Black,Drip,3423.0,50.0,Cashew,45608.0,Rabi
2004,Gulbarga,110.0,2903.1,24.931059602649007,Black,Drip,3899.0,54.0,Cashew,234581.0,Rabi
2005,Gulbarga,6824.0,2903.1,22.71039735099338,Black,Drip,4015.0,53.0,Coconut,646.0,Rabi
2006,Gulbarga,43013.0,2903.1,24.235761589403975,Black,Drip,4279.0,59.5,Coconut,43562.0,Rabi
2007,Gulbarga,95.0,2996.6,23.613552631578948,Red,Drip,4167.0,55.0,Coconut,200000.0,Rabi
2008,Gulbarga,6441.0,2996.6,24.57887417218543,Red,Drip,4479.0,53.0,Coconut,4847.0,Rabi
2009,Gulbarga,4012.0,2996.6,25.241258278145693,Red,Drip,3699.0,53.5,Coconut,51239.0,Rabi
2010,Gulbarga,4877.0,3522.8,23.777417218543047,Red,Drip,4904.0,52.5,Coconut,216396.0,Rabi
2011,Gulbarga,4930.0,3522.8,25.08480263157895,Red,Drip,2821.0,56.0,Coconut,2644.0,Rabi
2012,Gulbarga,4954.0,3522.8,25.431258278145695,Red,Drip,3472.0,57.0,Coconut,44235.0,Rabi
2013,Gulbarga,5019.0,3729.8,23.3658940397351,Red,Drip,3647.0,57.5,Coconut,203317.0,Rabi
2014,Gulbarga,5127.0,3729.8,23.745960264900663,Red,Drip,393.0,57.0,Coconut,2134.0,Rabi
2015,Gulbarga,5174.0,3729.8,26.354013157894737,Red,Drip,167.0,55.0,Coconut,45186.0,Rabi
2016,Gulbarga,5294.0,2746.2,23.655562913907282,Red,Drip,71.0,56.0,Coconut,238542.0,Rabi
2017,Gulbarga,5474.0,2746.2,24.32682119205298,Red,Drip,52.0,54.0,Coconut,1516.0,Rabi
2018,Gulbarga,5864.0,2746.2,25.177284768211916,Red,Drip,2570.0,58.0,Coconut,200000.0,Rabi
2013,Gulbarga,7028.0,3360.0,23.3658940397351,Red,Drip,27170.0,58.0,Coconut,4847.0,Rabi
2014,Gulbarga,7403.0,3360.0,23.745960264900663,Red,Drip,114744.0,59.0,Coconut,51239.0,Rabi
2015,Gulbarga,7501.0,3360.0,26.354013157894737,Red,Drip,1402.0,50.0,Ginger,216396.0,Rabi
2016,Gulbarga,7714.0,3605.4,23.655562913907282,Red,Drip,23456.0,54.0,Ginger,2644.0,Rabi
2017,Gulbarga,7856.0,3605.4,24.32682119205298,Red,Drip,107809.0,53.0,Ginger,44235.0,Rabi
2018,Gulbarga,32.0,3605.4,25.177284768211916,Red,Basin,1132.0,59.5,Ginger,203317.0,Rabi
2004,Gulbarga,1.0,3512.4,24.931059602649007,Red,Basin,23960.0,55.0,Ginger,2134.0,Rabi
2005,Gulbarga,30.0,3512.4,22.71039735099338,Red,Basin,126487.0,53.0,Ginger,45186.0,Rabi
2006,Gulbarga,6.0,3512.4,24.235761589403975,Red,Basin,804.0,53.5,Ginger,238542.0,Rabi
2007,Gulbarga,15.0,3296.0,23.613552631578948,Red,Basin,30362.0,52.5,Ginger,1516.0,Rabi
2008,Gulbarga,4.0,3296.0,24.57887417218543,Red,Basin,124492.0,56.0,Ginger,57259.0,Rabi
2009,Gulbarga,39.0,3296.0,25.241258278145693,Red,Basin,792.0,57.0,Ginger,234779.0,Rabi
2010,Gulbarga,6.0,3550.0,23.777417218543047,Red,Basin,34153.0,57.5,Ginger,1493.0,Rabi
2011,Gulbarga,12.0,3550.0,25.08480263157895,Alluvial,Basin,2570.0,57.0,Ginger,64409.0,Rabi
2012,Gulbarga,3.0,3550.0,25.431258278145695,Alluvial,Basin,27170.0,55.0,Ginger,249978.0,Rabi
2013,Gulbarga,17.0,3654.0,23.3658940397351,Alluvial,Basin,114744.0,56.0,Ginger,637.0,Rabi
2014,Gulbarga,3.0,3654.0,23.745960264900663,Alluvial,Basin,1402.0,54.0,Ginger,43311.0,Rabi
2015,Gulbarga,9.0,3654.0,26.354013157894737,Alluvial,Drip,23456.0,57.0,Coconut,200000.0,Rabi
2016,Madikeri,21.0,233.0,24.15496688741722,Alluvial,Drip,107809.0,57.5,Coconut,4847.0,Rabi
2017,Madikeri,11.0,233.0,23.824966887417215,Alluvial,Drip,1132.0,57.0,Coconut,51239.0,Rabi
2018,Madikeri,4.0,233.0,24.58523178807947,Alluvial,Drip,23960.0,55.0,Coconut,216396.0,Rabi
2015,Madikeri,15.0,234.0,24.51532894736842,Alluvial,Drip,126487.0,56.0,Coconut,2644.0,Rabi
2016,Madikeri,8.0,234.0,24.15496688741722,Alluvial,Drip,804.0,54.0,Coconut,44235.0,Rabi
2017,Madikeri,29.0,234.0,23.824966887417215,Alluvial,Drip,30362.0,58.0,Coconut,203317.0,Rabi
2018,Madikeri,1.0,3105.0,24.58523178807947,Alluvial,Drip,124492.0,58.0,Coconut,2134.0,Rabi
2013,Madikeri,13736.0,3105.0,23.586953642384106,Alluvial,Drip,792.0,59.0,Coconut,45186.0,Rabi
2014,Madikeri,14003.0,3105.0,23.19549668874172,Alluvial,Drip,34153.0,50.0,Coconut,238542.0,Rabi
2015,Madikeri,14179.0,236.0,24.51532894736842,Alluvial,Drip,132551.0,54.0,Coconut,1516.0,Rabi
2016,Madikeri,14319.0,2903.1,24.15496688741722,Alluvial,Drip,338.0,53.0,Coconut,57259.0,Rabi
2017,Madikeri,14464.0,2903.1,23.824966887417215,Alluvial,Drip,22966.0,52.0,Coconut,234779.0,Rabi
2018,Madikeri,14876.0,2903.1,24.58523178807947,Alluvial,Drip,131763.0,51.0,Coconut,1493.0,Rabi
2004,Madikeri,14976.0,2996.6,23.847748344370864,Alluvial,Drip,404.0,57.0,Coconut,64409.0,Rabi
2005,Madikeri,15009.0,2996.6,22.9553642384106,Alluvial,Drip,24184.0,57.0,Coconut,249978.0,Rabi
2006,Madikeri,15114.0,2996.6,23.028476821192054,Alluvial,Drip,124387.0,60.0,Coconut,637.0,Rabi
2007,Madikeri,16224.0,3522.8,22.75756578947368,Alluvial,Drip,343.0,57.0,Coconut,43311.0,Rabi
2008,Madikeri,17095.0,3522.8,23.42211920529801,Alluvial,Drip,23099.0,57.0,Coconut,24848.0,Rabi
2009,Madikeri,17512.0,3522.8,23.782052980132452,Alluvial,Drip,117825.84,54.0,Coconut,761.0,Rabi
2010,Madikeri,17587.0,3729.8,22.83675496688742,Alluvial,Drip,336.0,54.5,Coconut,45608.0,Rabi
2011,Madikeri,17771.0,3729.8,23.47381578947368,Arid and Desert,Drip,22594.0,56.6,Coconut,234581.0,Rabi
2012,Madikeri,17825.0,3729.8,23.665695364238413,Arid and Desert,Drip,116481.07,55.5,Coconut,646.0,Rabi
2013,Madikeri,3147.0,2746.2,23.586953642384106,Arid and Desert,Drip,316.0,58.5,Coconut,43562.0,Rabi
2014,Madikeri,2578.0,2746.2,23.19549668874172,Arid and Desert,Drip,21400.0,59.5,Coconut,200000.0,Rabi
2015,Madikeri,1591.0,2746.2,24.51532894736842,Arid and Desert,Drip,122102.0,55.0,Coconut,4847.0,Rabi
2016,Madikeri,1298.0,3360.0,24.15496688741722,Arid and Desert,Drip,382.0,53.0,Coconut,51239.0,Rabi
2017,Madikeri,4.0,3360.0,23.824966887417215,Arid and Desert,Drip,19578.0,53.5,Coconut,216396.0,Rabi
2016,Madikeri,1122.0,3360.0,24.15496688741722,Arid and Desert,Drip,121037.0,52.5,Coconut,2644.0,Rabi
2017,Madikeri,917.0,3605.4,23.824966887417215,Arid and Desert,Drip,231.0,56.0,Coconut,44235.0,Rabi
2018,Madikeri,819.0,3605.4,24.58523178807947,Arid and Desert,Drip,18951.0,57.0,Coconut,203317.0,Rabi
2013,Madikeri,619.0,3605.4,23.586953642384106,Arid and Desert,Drip,110579.0,57.5,Coconut,2134.0,Rabi
2014,Madikeri,391.0,3512.4,23.19549668874172,Arid and Desert,Drip,221.0,57.0,Coconut,45186.0,Rabi
2015,Madikeri,211.0,3512.4,24.51532894736842,Arid and Desert,Drip,15362.0,55.0,Coconut,238542.0,Rabi
2016,Chikmangaluru,153.0,3512.4,22.604635761589407,Arid and Desert,Drip,120373.0,56.0,Coconut,1516.0,Rabi
2017,Chikmangaluru,111.0,3296.0,21.98953642384106,Arid and Desert,Drip,291.0,54.0,Coconut,57259.0,Rabi
2018,Chikmangaluru,76.0,3296.0,23.342582781456954,Arid and Desert,Drip,17231.0,58.0,Coconut,234779.0,Rabi
2004,Chikmangaluru,53.0,3296.0,21.546225165562912,Arid and Desert,Drip,119359.0,58.0,Coconut,1493.0,Rabi
2005,Chikmangaluru,2688.0,3550.0,20.40927152317881,Arid and Desert,Drip,283.0,59.0,Coconut,64409.0,Rabi
2006,Chikmangaluru,2311.0,3550.0,20.841125827814565,Arid and Desert,Drip,17690.0,50.0,Coconut,249978.0,Rabi
2007,Chikmangaluru,2188.0,3550.0,20.295723684210525,Arid and Desert,Drip,7157.0,54.0,Coconut,637.0,Rabi
2008,Chikmangaluru,1998.0,3654.0,21.301788079470196,Arid and Desert,Drip,8700.0,53.0,Coconut,43311.0,Rabi
2009,Chikmangaluru,2006.0,3654.0,21.571258278145695,Arid and Desert,Drip,41266.0,52.0,Coconut,24848.0,Rabi
2010,Chikmangaluru,2034.0,3654.0,20.588278145695362,Arid and Desert,Drip,8838.0,51.0,Coconut,761.0,Rabi
2011,Chikmangaluru,2035.0,233.0,21.19111842105263,Arid and Desert,Basin,8954.0,57.0,Coconut,45608.0,Rabi
2012,Chikmangaluru,2074.0,233.0,21.421721854304636,Arid and Desert,Basin,42915.0,57.0,Coconut,234581.0,Rabi
2013,Chikmangaluru,2127.0,233.0,21.051324503311257,Black,Basin,9230.0,60.0,Coconut,646.0,Rabi
2014,Chikmangaluru,2090.0,234.0,20.64072847682119,Black,Basin,44313.0,57.0,Coconut,43562.0,Rabi
2015,Chikmangaluru,2059.0,234.0,22.639736842105265,Black,Basin,45820.0,57.0,Coconut,200000.0,Rabi
2016,Chikmangaluru,2050.0,234.0,22.604635761589407,Black,Basin,49084.0,54.0,Coconut,4847.0,Rabi
2017,Chikmangaluru,1865.0,3105.0,21.98953642384106,Black,Basin,86311.0,54.5,Coconut,51239.0,Rabi
2016,Chikmangaluru,1841.0,3105.0,22.604635761589407,Black,Basin,57642.0,56.6,Coconut,216396.0,Rabi
2017,Chikmangaluru,1799.0,3105.0,21.98953642384106,Black,Basin,58405.0,55.5,Coconut,2644.0,Rabi
2016,Chikmangaluru,1468.0,236.0,22.604635761589407,Black,Basin,60751.0,58.5,Coconut,44235.0,Rabi
2017,Chikmangaluru,568.0,236.0,21.98953642384106,Black,Basin,109506.0,59.5,Coconut,203317.0,Rabi
2018,Chikmangaluru,407.0,321.0,23.342582781456954,Black,Basin,114.0,55.0,Coconut,2134.0,Rabi
2013,Chikmangaluru,177.0,3654.0,21.051324503311257,Black,Basin,3.0,53.0,Coconut,45186.0,Rabi
2014,Chikmangaluru,51.0,323.0,20.64072847682119,Black,Basin,95.0,53.5,Coconut,238542.0,Rabi
2015,Chikmangaluru,173.0,324.0,22.639736842105265,Black,Basin,19.0,52.5,Coconut,1516.0,Rabi
2016,Chikmangaluru,201.0,3105.0,22.604635761589407,Black,Basin,54.0,56.0,Coconut,57259.0,Rabi
2017,Chikmangaluru,206.0,326.0,21.98953642384106,Black,Basin,13.0,57.0,Coconut,234779.0,Rabi
2018,Chikmangaluru,243.0,327.0,23.342582781456954,Black,Basin,123.0,57.5,Coconut,1493.0,Rabi
2004,Chikmangaluru,123.0,328.0,21.546225165562912,Black,Basin,19.0,57.0,Coconut,64409.0,Rabi
2005,Chikmangaluru,82.0,2903.1,20.40927152317881,Black,Basin,32.0,55.0,Coconut,249978.0,Rabi
2006,Chikmangaluru,74.0,2903.1,20.841125827814565,Black,Basin,8.0,56.0,Coconut,200000.0,Rabi
2007,Chikmangaluru,18.0,2903.1,20.295723684210525,Black,Basin,50.0,54.0,Coconut,4847.0,Rabi
2008,Chikmangaluru,37.0,2996.6,21.301788079470196,Black,Basin,10.0,58.0,Coconut,51239.0,Rabi
2009,Chikmangaluru,35.0,2996.6,21.571258278145695,Black,Basin,29.0,58.0,Coconut,216396.0,Rabi
2010,Chikmangaluru,5974.0,2996.6,20.588278145695362,Black,Basin,44.0,59.0,Coconut,2644.0,Rabi
2011,Chikmangaluru,6631.0,3522.8,21.19111842105263,Black,Basin,33.0,50.0,Coconut,44235.0,Rabi
2012,Chikmangaluru,6705.0,3522.8,21.421721854304636,Black,Basin,14.0,54.0,Coconut,203317.0,Rabi
2013,Chikmangaluru,5876.0,3522.8,21.051324503311257,Red,Basin,56.0,53.0,Coconut,2134.0,Rabi
2014,Chikmangaluru,326.0,3729.8,20.64072847682119,Red,Basin,26.0,52.0,Coconut,45186.0,Rabi
2015,Chikmangaluru,6470.0,3729.8,22.639736842105265,Red,Basin,98.0,51.0,Coconut,238542.0,Rabi
2016,Chikmangaluru,6709.0,3729.8,22.604635761589407,Red,Basin,3.0,57.0,Coconut,1516.0,Rabi
2017,Chikmangaluru,6186.0,2746.2,21.98953642384106,Red,Basin,58637.0,57.0,Coconut,57259.0,Rabi
2017,Chikmangaluru,6503.0,2746.2,21.98953642384106,Red,Basin,59777.0,60.0,Coconut,234779.0,Rabi
2016,Chikmangaluru,5220.0,2746.2,22.604635761589407,Red,Basin,60528.0,57.0,Coconut,1493.0,Rabi
2017,Chikmangaluru,4677.0,3360.0,21.98953642384106,Red,Basin,61126.0,57.0,Coconut,64409.0,Rabi
2018,Chikmangaluru,4803.0,3360.0,23.342582781456954,Red,Basin,623687.0,54.0,Coconut,249978.0,Rabi
2013,Chikmangaluru,3739.0,3360.0,21.051324503311257,Red,Basin,63504.0,54.5,Coconut,637.0,Rabi
2014,Chikmangaluru,3529.0,3605.4,20.64072847682119,Red,Basin,63931.0,56.6,Coconut,43311.0,Rabi
2015,Chikmangaluru,3649.0,3605.4,22.639736842105265,Red,Basin,73730.0,55.5,Coconut,24848.0,Rabi
